date,open,low,high,close,volume,upper_wick,lower_wick,total_wick,pdh,pdl
2025-08-05 15:30:00-05:00,1.15759,1.15735,1.15763,1.15741,348,4.000000000004e-05,5.999999999994898e-05,9.9999999999989e-05,1.15881,1.15278
2025-08-05 15:35:00-05:00,1.15741,1.15736,1.15773,1.15769,376,3.999999999981796e-05,5.000000000010552e-05,8.999999999992347e-05,1.15881,1.15278
2025-08-05 15:40:00-05:00,1.15769,1.15735,1.15772,1.15751,635,2.999999999997449e-05,0.0001599999999999,0.0001899999999999,1.15881,1.15278
2025-08-05 15:45:00-05:00,1.15751,1.15731,1.15751,1.15734,467,0.0,2.999999999997449e-05,2.999999999997449e-05,1.15881,1.15278
2025-08-05 15:50:00-05:00,1.15734,1.15734,1.15751,1.15744,695,7.00000000000145e-05,0.0,7.00000000000145e-05,1.15881,1.15278
2025-08-05 15:55:00-05:00,1.15744,1.15727,1.15755,1.15736,603,0.00011,8.999999999992347e-05,0.0001999999999999,1.15881,1.15278
2025-08-05 16:00:00-05:00,1.15736,1.15698,1.15737,1.15701,843,1.0000000000065512e-05,3.0000000000196536e-05,4.000000000026205e-05,1.15881,1.15278
2025-08-05 16:05:00-05:00,1.15701,1.15692,1.15724,1.15693,581,0.0002299999999999,1.0000000000065512e-05,0.00024,1.15881,1.15278
2025-08-05 16:10:00-05:00,1.15693,1.15692,1.15713,1.15703,473,9.9999999999989e-05,1.0000000000065512e-05,0.00011,1.15881,1.15278
2025-08-05 16:15:00-05:00,1.15703,1.15675,1.15705,1.15678,678,1.999999999990898e-05,2.999999999997449e-05,4.999999999988347e-05,1.15881,1.15278
2025-08-05 16:20:00-05:00,1.15678,1.15663,1.1569,1.15673,516,0.0001200000000001,9.9999999999989e-05,0.0002200000000001,1.15881,1.15278
2025-08-05 16:25:00-05:00,1.15673,1.15648,1.15673,1.15658,579,0.0,9.9999999999989e-05,9.9999999999989e-05,1.15881,1.15278
2025-08-05 16:30:00-05:00,1.15658,1.15656,1.15679,1.15666,596,0.0001299999999999,1.999999999990898e-05,0.0001499999999998,1.15881,1.15278
2025-08-05 16:35:00-05:00,1.15666,1.15666,1.15697,1.15688,483,9.000000000014552e-05,0.0,9.000000000014552e-05,1.15881,1.15278
2025-08-05 16:40:00-05:00,1.15688,1.15681,1.15694,1.15691,548,2.999999999997449e-05,7.00000000000145e-05,9.9999999999989e-05,1.15881,1.15278
2025-08-05 16:45:00-05:00,1.15691,1.15667,1.15692,1.15688,538,9.999999999843467e-06,0.0002099999999998,0.0002199999999996,1.15881,1.15278
2025-08-05 16:50:00-05:00,1.15688,1.15686,1.15708,1.15699,542,9.000000000014552e-05,1.999999999990898e-05,0.00011,1.15881,1.15278
2025-08-05 16:55:00-05:00,1.15699,1.15656,1.157,1.1567,526,1.0000000000065512e-05,0.00014,0.00015,1.15881,1.15278
2025-08-05 17:00:00-05:00,1.1567,1.15643,1.1567,1.15649,629,0.0,5.999999999994898e-05,5.999999999994898e-05,1.15881,1.15278
2025-08-05 17:05:00-05:00,1.15649,1.15648,1.15674,1.15667,417,7.00000000000145e-05,1.0000000000065512e-05,8.000000000008001e-05,1.15881,1.15278
2025-08-05 17:10:00-05:00,1.15667,1.15663,1.15681,1.15665,428,0.0001399999999998,1.999999999990898e-05,0.0001599999999997,1.15881,1.15278
2025-08-05 17:15:00-05:00,1.15665,1.15661,1.15688,1.15684,506,3.999999999981796e-05,4.000000000004e-05,7.999999999985796e-05,1.15881,1.15278
2025-08-05 17:20:00-05:00,1.15684,1.15684,1.15718,1.1569,851,0.00028,0.0,0.00028,1.15881,1.15278
2025-08-05 17:25:00-05:00,1.1569,1.15685,1.15695,1.15692,428,2.999999999997449e-05,5.000000000010552e-05,8.000000000008001e-05,1.15881,1.15278
2025-08-05 17:30:00-05:00,1.15692,1.15677,1.15701,1.15686,583,9.000000000014552e-05,8.999999999992347e-05,0.00018,1.15881,1.15278
2025-08-05 17:35:00-05:00,1.15686,1.15677,1.15707,1.15678,497,0.00021,9.999999999843467e-06,0.0002199999999998,1.15881,1.15278
2025-08-05 17:40:00-05:00,1.15678,1.15673,1.15698,1.15677,511,0.0001999999999999,4.000000000004e-05,0.00024,1.15881,1.15278
2025-08-05 17:45:00-05:00,1.15677,1.15664,1.1568,1.15676,365,2.999999999997449e-05,0.0001200000000001,0.00015,1.15881,1.15278
2025-08-05 17:50:00-05:00,1.15676,1.15672,1.15694,1.15677,490,0.00017,4.000000000004e-05,0.00021,1.15881,1.15278
2025-08-05 17:55:00-05:00,1.15677,1.15662,1.15692,1.15691,389,9.999999999843467e-06,0.00015,0.0001599999999999,1.15881,1.15278
2025-08-05 18:00:00-05:00,1.15691,1.15691,1.15715,1.15713,626,1.999999999990898e-05,0.0,1.999999999990898e-05,1.15881,1.15278
2025-08-05 18:05:00-05:00,1.15713,1.1571,1.15739,1.15736,464,2.999999999997449e-05,2.999999999997449e-05,5.999999999994898e-05,1.15881,1.15278
2025-08-05 18:10:00-05:00,1.15736,1.15725,1.1574,1.15738,352,1.999999999990898e-05,0.00011,0.0001299999999999,1.15881,1.15278
2025-08-05 18:15:00-05:00,1.15738,1.15738,1.15762,1.15762,356,0.0,0.0,0.0,1.15881,1.15278
2025-08-05 18:20:00-05:00,1.15762,1.15752,1.15787,1.15769,464,0.0001799999999998,9.9999999999989e-05,0.0002799999999998,1.15881,1.15278
2025-08-05 18:25:00-05:00,1.15769,1.15769,1.15789,1.15788,370,1.0000000000065512e-05,0.0,1.0000000000065512e-05,1.15881,1.15278
2025-08-05 18:30:00-05:00,1.15788,1.15762,1.15788,1.15786,524,0.0,0.0002399999999997,0.0002399999999997,1.15881,1.15278
2025-08-05 18:35:00-05:00,1.15786,1.15757,1.15788,1.15759,414,2.0000000000131024e-05,1.999999999990898e-05,4.000000000004e-05,1.15881,1.15278
2025-08-05 18:40:00-05:00,1.15759,1.15755,1.15774,1.15773,511,1.0000000000065512e-05,3.999999999981796e-05,4.999999999988347e-05,1.15881,1.15278
2025-08-05 18:45:00-05:00,1.15773,1.15754,1.15774,1.15773,343,1.0000000000065512e-05,0.0001899999999999,0.0001999999999999,1.15881,1.15278
2025-08-05 18:50:00-05:00,1.15773,1.15769,1.1578,1.15778,516,1.999999999990898e-05,3.999999999981796e-05,5.999999999972694e-05,1.15881,1.15278
2025-08-05 18:55:00-05:00,1.15778,1.15776,1.1582,1.15802,582,0.0001799999999998,2.0000000000131024e-05,0.0001999999999999,1.15881,1.15278
2025-08-05 19:00:00-05:00,1.15802,1.15794,1.15828,1.15809,593,0.0001899999999999,8.000000000008001e-05,0.0002699999999999,1.15881,1.15278
2025-08-05 19:05:00-05:00,1.15809,1.15785,1.15818,1.15789,511,8.999999999992347e-05,4.000000000004e-05,0.0001299999999999,1.15881,1.15278
2025-08-05 19:10:00-05:00,1.15789,1.15778,1.15792,1.1578,492,2.999999999997449e-05,1.999999999990898e-05,4.999999999988347e-05,1.15881,1.15278
2025-08-05 19:15:00-05:00,1.1578,1.15779,1.15819,1.15818,439,1.0000000000065512e-05,9.999999999843467e-06,1.999999999990898e-05,1.15881,1.15278
2025-08-05 19:20:00-05:00,1.15818,1.15813,1.15833,1.15832,400,1.0000000000065512e-05,4.999999999988347e-05,5.999999999994898e-05,1.15881,1.15278
2025-08-05 19:25:00-05:00,1.15832,1.15816,1.15832,1.15818,525,0.0,1.999999999990898e-05,1.999999999990898e-05,1.15881,1.15278
2025-08-05 19:30:00-05:00,1.15818,1.15818,1.15842,1.15842,340,0.0,0.0,0.0,1.15881,1.15278
2025-08-05 19:35:00-05:00,1.15842,1.15833,1.15847,1.15847,268,0.0,8.999999999992347e-05,8.999999999992347e-05,1.15881,1.15278
2025-08-05 19:40:00-05:00,1.15847,1.15835,1.15851,1.15839,330,3.999999999981796e-05,4.000000000004e-05,7.999999999985796e-05,1.15881,1.15278
2025-08-05 19:45:00-05:00,1.15839,1.15836,1.15861,1.15848,569,0.0001299999999999,2.999999999997449e-05,0.0001599999999999,1.15881,1.15278
2025-08-05 19:50:00-05:00,1.15848,1.15841,1.15859,1.1585,400,8.999999999992347e-05,7.00000000000145e-05,0.0001599999999999,1.15881,1.15278
2025-08-05 19:55:00-05:00,1.1585,1.15827,1.15853,1.15828,323,2.999999999997449e-05,1.0000000000065512e-05,4.000000000004e-05,1.15881,1.15278
2025-08-05 20:00:00-05:00,1.15828,1.15801,1.15835,1.15816,735,7.00000000000145e-05,0.00015,0.0002200000000001,1.15881,1.15278
2025-08-05 20:05:00-05:00,1.15816,1.15777,1.15821,1.15784,496,4.999999999988347e-05,7.00000000000145e-05,0.0001199999999998,1.15881,1.15278
2025-08-05 20:10:00-05:00,1.15784,1.15765,1.15794,1.1579,577,4.000000000004e-05,0.0001899999999999,0.0002299999999999,1.15881,1.15278
2025-08-05 20:15:00-05:00,1.1579,1.15772,1.15793,1.15774,532,2.999999999997449e-05,1.999999999990898e-05,4.999999999988347e-05,1.15881,1.15278
2025-08-05 20:20:00-05:00,1.15774,1.15774,1.15792,1.15785,485,7.00000000000145e-05,0.0,7.00000000000145e-05,1.15881,1.15278
2025-08-05 20:25:00-05:00,1.15785,1.15773,1.15793,1.15778,640,7.999999999985796e-05,5.000000000010552e-05,0.0001299999999999,1.15881,1.15278
2025-08-05 20:30:00-05:00,1.15778,1.15752,1.15778,1.15765,578,0.0,0.0001299999999999,0.0001299999999999,1.15881,1.15278
2025-08-05 20:35:00-05:00,1.15765,1.1575,1.15768,1.15765,400,2.999999999997449e-05,0.00015,0.00018,1.15881,1.15278
2025-08-05 20:40:00-05:00,1.15765,1.15765,1.15778,1.15774,392,4.000000000004e-05,0.0,4.000000000004e-05,1.15881,1.15278
2025-08-05 20:45:00-05:00,1.15774,1.15742,1.158,1.15793,457,7.00000000000145e-05,0.00032,0.0003900000000001,1.15881,1.15278
2025-08-05 20:50:00-05:00,1.15793,1.15785,1.15807,1.15804,382,2.999999999997449e-05,7.999999999985796e-05,0.0001099999999998,1.15881,1.15278
2025-08-05 20:55:00-05:00,1.15804,1.15781,1.15807,1.15787,662,2.999999999997449e-05,5.999999999994898e-05,8.999999999992347e-05,1.15881,1.15278
2025-08-05 21:00:00-05:00,1.15787,1.15764,1.15817,1.15812,864,4.999999999988347e-05,0.0002299999999999,0.0002799999999998,1.15881,1.15278
2025-08-05 21:05:00-05:00,1.15812,1.15788,1.15831,1.15827,920,4.000000000004e-05,0.00024,0.00028,1.15881,1.15278
2025-08-05 21:10:00-05:00,1.15827,1.15794,1.15831,1.15805,659,4.000000000004e-05,0.00011,0.00015,1.15881,1.15278
2025-08-05 21:15:00-05:00,1.15805,1.15793,1.15842,1.15817,742,0.00025,0.0001200000000001,0.0003700000000002,1.15881,1.15278
2025-08-05 21:20:00-05:00,1.15817,1.15801,1.15837,1.15835,671,1.999999999990898e-05,0.0001599999999999,0.0001799999999998,1.15881,1.15278
2025-08-05 21:25:00-05:00,1.15835,1.15834,1.1586,1.15848,720,0.0001200000000001,1.0000000000065512e-05,0.0001300000000001,1.15881,1.15278
2025-08-05 21:30:00-05:00,1.15848,1.15841,1.15872,1.15871,855,1.0000000000065512e-05,7.00000000000145e-05,8.000000000008001e-05,1.15881,1.15278
2025-08-05 21:35:00-05:00,1.15871,1.15807,1.15881,1.15843,1227,9.9999999999989e-05,0.0003600000000001,0.0004600000000001,1.15881,1.15278
2025-08-05 21:40:00-05:00,1.15843,1.15816,1.15843,1.15826,640,0.0,9.9999999999989e-05,9.9999999999989e-05,1.15881,1.15278
2025-08-05 21:45:00-05:00,1.15826,1.15798,1.15834,1.15806,798,7.999999999985796e-05,8.000000000008001e-05,0.0001599999999999,1.15881,1.15278
2025-08-05 21:50:00-05:00,1.15806,1.15784,1.15811,1.15797,678,4.999999999988347e-05,0.0001299999999999,0.0001799999999998,1.15881,1.15278
2025-08-05 21:55:00-05:00,1.15797,1.15775,1.15805,1.15784,939,8.000000000008001e-05,8.999999999992347e-05,0.00017,1.15881,1.15278
2025-08-05 22:00:00-05:00,1.15784,1.15755,1.15788,1.15773,1371,4.000000000004e-05,0.0001799999999998,0.0002199999999998,1.15881,1.15278
2025-08-05 22:05:00-05:00,1.15773,1.15772,1.15797,1.15781,877,0.0001599999999999,9.999999999843467e-06,0.0001699999999997,1.15881,1.15278
2025-08-05 22:10:00-05:00,1.15781,1.15751,1.15792,1.1576,1054,0.00011,8.999999999992347e-05,0.0001999999999999,1.15881,1.15278
2025-08-05 22:15:00-05:00,1.1576,1.15714,1.1577,1.15753,1119,9.9999999999989e-05,0.0003899999999998,0.0004899999999998,1.15881,1.15278
2025-08-05 22:20:00-05:00,1.15753,1.15718,1.1576,1.1573,960,7.00000000000145e-05,0.0001199999999998,0.0001899999999999,1.15881,1.15278
2025-08-05 22:25:00-05:00,1.1573,1.15716,1.15749,1.1574,955,8.999999999992347e-05,0.00014,0.0002299999999999,1.15881,1.15278
2025-08-05 22:30:00-05:00,1.1574,1.15724,1.15747,1.15729,854,7.00000000000145e-05,4.999999999988347e-05,0.0001199999999998,1.15881,1.15278
2025-08-05 22:35:00-05:00,1.15729,1.15729,1.15771,1.15768,515,2.999999999997449e-05,0.0,2.999999999997449e-05,1.15881,1.15278
2025-08-05 22:40:00-05:00,1.15768,1.15759,1.15784,1.15766,713,0.0001599999999999,7.00000000000145e-05,0.0002299999999999,1.15881,1.15278
2025-08-05 22:45:00-05:00,1.15766,1.15746,1.158,1.15784,939,0.0001599999999999,0.0001999999999999,0.0003599999999999,1.15881,1.15278
2025-08-05 22:50:00-05:00,1.15784,1.15783,1.15821,1.15818,1028,2.999999999997449e-05,1.0000000000065512e-05,4.000000000004e-05,1.15881,1.15278
2025-08-05 22:55:00-05:00,1.15818,1.1577,1.15819,1.15809,1219,1.0000000000065512e-05,0.0003900000000001,0.0004000000000001,1.15881,1.15278
2025-08-05 23:00:00-05:00,1.15809,1.15771,1.15813,1.15803,1060,4.000000000004e-05,0.0003199999999998,0.0003599999999999,1.15881,1.15278
2025-08-05 23:05:00-05:00,1.15803,1.15794,1.15831,1.1582,882,0.00011,8.999999999992347e-05,0.0001999999999999,1.15881,1.15278
2025-08-05 23:10:00-05:00,1.1582,1.15791,1.15835,1.15817,772,0.00015,0.0002599999999999,0.00041,1.15881,1.15278
2025-08-05 23:15:00-05:00,1.15817,1.15752,1.15825,1.15758,914,8.000000000008001e-05,5.999999999994898e-05,0.00014,1.15881,1.15278
2025-08-05 23:20:00-05:00,1.15758,1.15749,1.1577,1.15755,700,0.0001199999999998,6.000000000017103e-05,0.00018,1.15881,1.15278
2025-08-05 23:25:00-05:00,1.15755,1.15716,1.15757,1.15735,831,1.999999999990898e-05,0.0001900000000001,0.00021,1.15881,1.15278
2025-08-05 23:30:00-05:00,1.15735,1.15704,1.15751,1.15705,982,0.0001599999999999,9.999999999843467e-06,0.0001699999999997,1.15881,1.15278
2025-08-05 23:35:00-05:00,1.15705,1.15703,1.15744,1.15743,821,1.0000000000065512e-05,1.999999999990898e-05,2.999999999997449e-05,1.15881,1.15278
2025-08-05 23:40:00-05:00,1.15743,1.15742,1.15806,1.15806,776,0.0,1.0000000000065512e-05,1.0000000000065512e-05,1.15881,1.15278
2025-08-05 23:45:00-05:00,1.15806,1.15746,1.15806,1.15747,837,0.0,1.0000000000065512e-05,1.0000000000065512e-05,1.15881,1.15278
2025-08-05 23:50:00-05:00,1.15747,1.15723,1.15759,1.15753,730,5.999999999994898e-05,0.00024,0.0002999999999999,1.15881,1.15278
2025-08-05 23:55:00-05:00,1.15753,1.15741,1.15774,1.15751,747,0.00021,9.9999999999989e-05,0.00031,1.15881,1.15278
2025-08-06 00:00:00-05:00,1.15751,1.15743,1.15781,1.15762,854,0.0001899999999999,8.000000000008001e-05,0.0002699999999999,1.16988,1.15743
2025-08-06 00:05:00-05:00,1.15762,1.15748,1.15775,1.1576,869,0.0001299999999999,0.0001199999999998,0.0002499999999998,1.16988,1.15743
2025-08-06 00:10:00-05:00,1.1576,1.15759,1.15809,1.15803,871,6.000000000017103e-05,1.0000000000065512e-05,7.000000000023654e-05,1.16988,1.15743
2025-08-06 00:15:00-05:00,1.15803,1.15789,1.1582,1.15815,759,4.999999999988347e-05,0.0001399999999998,0.0001899999999996,1.16988,1.15743
2025-08-06 00:20:00-05:00,1.15815,1.15808,1.15827,1.1581,638,0.0001199999999998,1.999999999990898e-05,0.0001399999999998,1.16988,1.15743
2025-08-06 00:25:00-05:00,1.1581,1.15807,1.15837,1.15821,754,0.0001599999999999,2.999999999997449e-05,0.0001899999999999,1.16988,1.15743
2025-08-06 00:30:00-05:00,1.15821,1.1581,1.15832,1.15829,749,2.999999999997449e-05,0.00011,0.00014,1.16988,1.15743
2025-08-06 00:35:00-05:00,1.15829,1.15807,1.15844,1.15839,703,4.999999999988347e-05,0.0002200000000001,0.0002699999999999,1.16988,1.15743
2025-08-06 00:40:00-05:00,1.15839,1.15819,1.15844,1.15828,726,4.999999999988347e-05,8.999999999992347e-05,0.0001399999999998,1.16988,1.15743
2025-08-06 00:45:00-05:00,1.15828,1.15822,1.15844,1.15838,703,5.999999999994898e-05,5.999999999994898e-05,0.0001199999999998,1.16988,1.15743
2025-08-06 00:50:00-05:00,1.15838,1.15828,1.1587,1.15867,785,2.999999999997449e-05,9.9999999999989e-05,0.0001299999999999,1.16988,1.15743
2025-08-06 00:55:00-05:00,1.15867,1.15847,1.1588,1.15849,1053,0.0001299999999999,1.999999999990898e-05,0.0001499999999998,1.16988,1.15743
2025-08-06 01:00:00-05:00,1.15849,1.15843,1.15879,1.15876,907,2.999999999997449e-05,5.999999999994898e-05,8.999999999992347e-05,1.16988,1.15743
2025-08-06 01:05:00-05:00,1.15876,1.15857,1.15976,1.15938,2301,0.0003799999999998,0.0001899999999999,0.0005699999999997,1.16988,1.15743
2025-08-06 01:10:00-05:00,1.15938,1.15929,1.16049,1.16045,1854,4.000000000004e-05,9.000000000014552e-05,0.0001300000000001,1.16988,1.15743
2025-08-06 01:15:00-05:00,1.16045,1.16036,1.16071,1.16058,1215,0.0001299999999999,8.999999999992347e-05,0.0002199999999998,1.16988,1.15743
2025-08-06 01:20:00-05:00,1.16058,1.16002,1.16107,1.16014,1655,0.0004900000000001,0.0001199999999998,0.0006099999999999,1.16988,1.15743
2025-08-06 01:25:00-05:00,1.16014,1.15966,1.16014,1.15967,1001,0.0,1.0000000000065512e-05,1.0000000000065512e-05,1.16988,1.15743
2025-08-06 01:30:00-05:00,1.15967,1.15925,1.15969,1.1595,962,2.0000000000131024e-05,0.00025,0.0002700000000002,1.16988,1.15743
2025-08-06 01:35:00-05:00,1.1595,1.15937,1.15996,1.15993,942,3.0000000000196536e-05,0.0001299999999999,0.0001600000000001,1.16988,1.15743
2025-08-06 01:40:00-05:00,1.15993,1.15982,1.16017,1.16017,717,0.0,0.0001099999999998,0.0001099999999998,1.16988,1.15743
2025-08-06 01:45:00-05:00,1.16018,1.16002,1.16041,1.16032,865,8.999999999992347e-05,0.0001599999999999,0.0002499999999998,1.16988,1.15743
2025-08-06 01:50:00-05:00,1.16032,1.16029,1.16088,1.16063,1090,0.0002499999999998,2.999999999997449e-05,0.0002799999999998,1.16988,1.15743
2025-08-06 01:55:00-05:00,1.16063,1.16061,1.16097,1.16071,654,0.0002600000000001,2.0000000000131024e-05,0.0002800000000002,1.16988,1.15743
2025-08-06 02:00:00-05:00,1.16071,1.15976,1.16071,1.15999,1139,0.0,0.0002300000000001,0.0002300000000001,1.16988,1.15743
2025-08-06 02:05:00-05:00,1.15999,1.15994,1.1603,1.16024,831,6.000000000017103e-05,5.000000000010552e-05,0.0001100000000002,1.16988,1.15743
2025-08-06 02:10:00-05:00,1.16024,1.16024,1.16067,1.16063,838,4.000000000004e-05,0.0,4.000000000004e-05,1.16988,1.15743
2025-08-06 02:15:00-05:00,1.16063,1.16059,1.16082,1.16071,606,0.00011,4.000000000004e-05,0.00015,1.16988,1.15743
2025-08-06 02:20:00-05:00,1.16071,1.16069,1.16129,1.16128,816,9.999999999843467e-06,1.999999999990898e-05,2.9999999999752447e-05,1.16988,1.15743
2025-08-06 02:25:00-05:00,1.16128,1.16102,1.16128,1.16121,764,0.0,0.0001900000000001,0.0001900000000001,1.16988,1.15743
2025-08-06 02:30:00-05:00,1.16121,1.16066,1.1615,1.16096,943,0.0002899999999999,0.0002999999999999,0.0005899999999998,1.16988,1.15743
2025-08-06 02:35:00-05:00,1.16096,1.16083,1.16108,1.16084,665,0.0001199999999998,1.0000000000065512e-05,0.0001299999999999,1.16988,1.15743
2025-08-06 02:40:00-05:00,1.16084,1.16078,1.16108,1.16104,670,3.999999999981796e-05,6.000000000017103e-05,9.9999999999989e-05,1.16988,1.15743
2025-08-06 02:45:00-05:00,1.16104,1.16074,1.16112,1.16078,693,7.999999999985796e-05,3.999999999981796e-05,0.0001199999999996,1.16988,1.15743
2025-08-06 02:50:00-05:00,1.16078,1.16055,1.1608,1.16063,726,2.0000000000131024e-05,8.000000000008001e-05,0.0001000000000002,1.16988,1.15743
2025-08-06 02:55:00-05:00,1.16063,1.16022,1.16063,1.16041,1176,0.0,0.0001899999999999,0.0001899999999999,1.16988,1.15743
2025-08-06 03:00:00-05:00,1.16041,1.16007,1.16058,1.16007,927,0.00017,0.0,0.00017,1.16988,1.15743
2025-08-06 03:05:00-05:00,1.16007,1.16007,1.16044,1.16036,759,7.999999999985796e-05,0.0,7.999999999985796e-05,1.16988,1.15743
2025-08-06 03:10:00-05:00,1.16036,1.16019,1.16051,1.16032,1019,0.0001499999999998,0.0001299999999999,0.0002799999999998,1.16988,1.15743
2025-08-06 03:15:00-05:00,1.16032,1.16003,1.16039,1.16035,833,4.000000000004e-05,0.0002900000000001,0.0003300000000001,1.16988,1.15743
2025-08-06 03:20:00-05:00,1.16035,1.16035,1.16078,1.16068,1522,9.9999999999989e-05,0.0,9.9999999999989e-05,1.16988,1.15743
2025-08-06 03:25:00-05:00,1.16068,1.16046,1.16071,1.16048,775,2.999999999997449e-05,1.999999999990898e-05,4.999999999988347e-05,1.16988,1.15743
2025-08-06 03:30:00-05:00,1.16048,1.16039,1.16084,1.16077,906,7.00000000000145e-05,8.999999999992347e-05,0.0001599999999999,1.16988,1.15743
2025-08-06 03:35:00-05:00,1.16077,1.1604,1.16082,1.16062,842,4.999999999988347e-05,0.0002199999999998,0.0002699999999997,1.16988,1.15743
2025-08-06 03:40:00-05:00,1.16062,1.16057,1.16098,1.16094,1094,3.999999999981796e-05,4.999999999988347e-05,8.999999999970143e-05,1.16988,1.15743
2025-08-06 03:45:00-05:00,1.16094,1.16093,1.16197,1.16196,1421,9.999999999843467e-06,1.0000000000065512e-05,1.999999999990898e-05,1.16988,1.15743
2025-08-06 03:50:00-05:00,1.16196,1.16157,1.16224,1.16223,1367,9.999999999843467e-06,0.0003900000000001,0.0003999999999999,1.16988,1.15743
2025-08-06 03:55:00-05:00,1.16223,1.1621,1.16284,1.16235,1673,0.0004900000000001,0.0001300000000001,0.0006200000000002,1.16988,1.15743
2025-08-06 04:00:00-05:00,1.16235,1.16233,1.16283,1.16249,1678,0.00034,1.999999999990898e-05,0.0003599999999999,1.16988,1.15743
2025-08-06 04:05:00-05:00,1.16249,1.16232,1.16287,1.16282,1132,5.000000000010552e-05,0.00017,0.0002200000000001,1.16988,1.15743
2025-08-06 04:10:00-05:00,1.16282,1.16277,1.16332,1.16328,1297,3.999999999981796e-05,4.999999999988347e-05,8.999999999970143e-05,1.16988,1.15743
2025-08-06 04:15:00-05:00,1.16328,1.16279,1.1634,1.16339,1315,1.0000000000065512e-05,0.0004900000000001,0.0005000000000001,1.16988,1.15743
2025-08-06 04:20:00-05:00,1.16339,1.16294,1.16344,1.16306,1036,5.000000000010552e-05,0.0001199999999998,0.00017,1.16988,1.15743
2025-08-06 04:25:00-05:00,1.16306,1.16244,1.16316,1.16246,1405,9.9999999999989e-05,2.0000000000131024e-05,0.0001200000000001,1.16988,1.15743
2025-08-06 04:30:00-05:00,1.16246,1.16199,1.16289,1.16199,1943,0.0004299999999999,0.0,0.0004299999999999,1.16988,1.15743
2025-08-06 04:35:00-05:00,1.16199,1.1619,1.16224,1.16205,1266,0.0001899999999999,9.000000000014552e-05,0.00028,1.16988,1.15743
2025-08-06 04:40:00-05:00,1.16205,1.16173,1.1623,1.16227,1500,3.0000000000196536e-05,0.00032,0.0003500000000002,1.16988,1.15743
2025-08-06 04:45:00-05:00,1.16227,1.16206,1.16268,1.16249,1320,0.0001899999999999,0.0002099999999998,0.0003999999999997,1.16988,1.15743
2025-08-06 04:50:00-05:00,1.16249,1.16242,1.16298,1.16277,1415,0.0002099999999998,7.00000000000145e-05,0.0002799999999998,1.16988,1.15743
2025-08-06 04:55:00-05:00,1.16277,1.16263,1.16358,1.16358,2739,0.0,0.00014,0.00014,1.16988,1.15743
2025-08-06 05:00:00-05:00,1.16358,1.16223,1.16358,1.16263,2507,0.0,0.0003999999999999,0.0003999999999999,1.16988,1.15743
2025-08-06 05:05:00-05:00,1.16263,1.16222,1.16297,1.16229,1802,0.00034,7.00000000000145e-05,0.00041,1.16988,1.15743
2025-08-06 05:10:00-05:00,1.16229,1.16229,1.16289,1.16275,1293,0.00014,0.0,0.00014,1.16988,1.15743
2025-08-06 05:15:00-05:00,1.16275,1.16238,1.16284,1.16265,1343,9.000000000014552e-05,0.0002699999999999,0.0003600000000001,1.16988,1.15743
2025-08-06 05:20:00-05:00,1.16265,1.16258,1.16325,1.16322,1594,2.999999999997449e-05,7.00000000000145e-05,9.9999999999989e-05,1.16988,1.15743
2025-08-06 05:25:00-05:00,1.16322,1.16319,1.16352,1.16343,1162,9.000000000014552e-05,2.999999999997449e-05,0.0001200000000001,1.16988,1.15743
2025-08-06 05:30:00-05:00,1.16343,1.16272,1.16347,1.1629,1371,4.000000000004e-05,0.00018,0.0002200000000001,1.16988,1.15743
2025-08-06 05:35:00-05:00,1.1629,1.16256,1.16375,1.16359,1618,0.0001600000000001,0.00034,0.0005000000000001,1.16988,1.15743
2025-08-06 05:40:00-05:00,1.16359,1.16281,1.16359,1.16292,1398,0.0,0.00011,0.00011,1.16988,1.15743
2025-08-06 05:45:00-05:00,1.16292,1.16276,1.16335,1.16283,1173,0.0004300000000001,7.00000000000145e-05,0.0005000000000001,1.16988,1.15743
2025-08-06 05:50:00-05:00,1.16283,1.16252,1.16306,1.16267,1717,0.0002299999999999,0.00015,0.00038,1.16988,1.15743
2025-08-06 05:55:00-05:00,1.16267,1.16237,1.16278,1.16273,2280,4.999999999988347e-05,0.0003000000000001,0.00035,1.16988,1.15743
2025-08-06 06:00:00-05:00,1.16273,1.16248,1.16361,1.16358,2050,2.999999999997449e-05,0.00025,0.00028,1.16988,1.15743
2025-08-06 06:05:00-05:00,1.16358,1.16317,1.16391,1.16383,1328,8.000000000008001e-05,0.00041,0.0004900000000001,1.16988,1.15743
2025-08-06 06:10:00-05:00,1.16383,1.16367,1.16393,1.16378,1215,9.9999999999989e-05,0.00011,0.00021,1.16988,1.15743
2025-08-06 06:15:00-05:00,1.16378,1.16377,1.16443,1.16439,1305,4.000000000004e-05,1.0000000000065512e-05,5.000000000010552e-05,1.16988,1.15743
2025-08-06 06:20:00-05:00,1.16439,1.1637,1.1645,1.16377,1466,0.00011,7.00000000000145e-05,0.00018,1.16988,1.15743
2025-08-06 06:25:00-05:00,1.16377,1.16369,1.16409,1.16388,1122,0.00021,8.000000000008001e-05,0.0002900000000001,1.16988,1.15743
2025-08-06 06:30:00-05:00,1.16388,1.16367,1.16398,1.16385,1441,9.9999999999989e-05,0.00018,0.00028,1.16988,1.15743
2025-08-06 06:35:00-05:00,1.16385,1.16298,1.16393,1.16339,2670,7.999999999985796e-05,0.00041,0.0004899999999998,1.16988,1.15743
